,Name,locus_tag,headon,gene_lookup
3861,ywlD,BSU36940,0,3802
3862,ywlC,BSU36950,0,3803
3863,ywlB,BSU36960,0,3804
3864,spoIIR,BSU36970,0,3805
3865,ywlA,BSU36980,1,3806
3866,ywkF,BSU36990,0,3807
3867,prmC,BSU37000,0,3808
3868,prfA,BSU37010,0,3809
3869,ywkD,BSU37020,1,3810
3870,racA,BSU37030,1,3811
3871,ywkB,BSU37040,0,3812
3872,maeA,BSU37050,0,3813
3873,tdk,BSU37060,0,3814
3874,rpmEA,BSU37070,0,3815
3875,rho,BSU37080,0,3816
3876,ywjI,BSU37090,0,3817
3877,murAB,BSU37100,0,3818
3878,ywjH,BSU37110,0,3819
3879,fbaA,BSU37120,0,3820
3880,spo0F,BSU37130,0,3821
3881,ywjG,BSU37140,1,3822
3882,pyrG,BSU37150,0,3823
3883,rpoE,BSU37160,0,3824
3884,acdA,BSU37170,0,3825
3885,fadF,BSU37180,0,3826
3886,clsB,BSU37190,1,3827
3887,ywjD,BSU37200,1,3828
3888,ywjC,BSU37210,1,3829
3889,ywjB,BSU37220,0,3830
3890,ywjA,BSU37230,0,3831
3891,ywiE,BSU37240,0,3832
3892,narI,BSU37250,0,3833
3893,narJ,BSU37260,0,3834
3894,narH,BSU37270,0,3835
3895,narG,BSU37280,0,3836
3896,arfM,BSU37290,0,3837
3897,ywiC,BSU37300,1,3838
3898,fnr,BSU37310,0,3839
3899,narK,BSU37320,0,3840
3900,argS,BSU37330,0,3841
3901,ywiB,BSU37340,0,3842
3902,sboA,BSU37350,1,3843
3903,sboX,BSU37360,1,3844
3904,albA,BSU37370,1,3845
3905,albB,BSU37380,1,3846
3906,albC,BSU37390,1,3847
3907,albD,BSU37400,1,3848
3908,albE,BSU37410,1,3849
3909,albF,BSU37420,1,3850
3910,albG,BSU37430,1,3851
3911,ywhL,BSU37440,0,3852
3912,ywhK,BSU37450,0,3853
3913,rapF,BSU37460,1,3854
3914,phrF,BSU37470,1,3855
3915,ywhH,BSU37480,1,3856
3916,speB,BSU37490,0,3857
3917,speE,BSU37500,0,3858
3918,pbpG,BSU37510,1,3859
3919,ywhD,BSU37520,0,3860
3920,ywhC,BSU37530,0,3861
3921,ywhB,BSU37540,1,3862
3922,ywhA,BSU37550,0,3863
3923,thrZ,BSU37560,0,3864
3924,mmr,BSU37570,0,3865
3925,ywgB,BSU37580,0,3866
3926,ywgA,BSU37590,0,3867
3927,ywfO,BSU37600,0,3868
3928,ywzC,BSU37610,0,3869
3929,rsfA,BSU37620,1,3870
3930,ywfM,BSU37630,0,3871
3931,ywfL,BSU37640,0,3872
3932,cysL,BSU37650,0,3873
3933,pta,BSU37660,0,3874
3934,ywfI,BSU37670,1,3875
3935,ywfH,BSU37680,1,3876
3936,bacF,BSU37690,0,3877
3937,bacE,BSU37700,0,3878
3938,bacD,BSU37710,0,3879
3939,bacC,BSU37720,0,3880
3940,bacB,BSU37730,0,3881
3941,bacA,BSU37740,0,3882
3942,ywfA,BSU37750,0,3883
3943,rocC,BSU37760,0,3884
3944,rocB,BSU37770,0,3885
3945,rocA,BSU37780,0,3886
3946,rocG,BSU37790,0,3887
3947,yweA,BSU37800,0,3888
3948,spsL,BSU37810,0,3889
3949,spsK,BSU37820,0,3890
3950,spsJ,BSU37830,0,3891
3951,spsI,BSU37840,0,3892
3952,spsG,BSU37850,0,3893
3953,spsF,BSU37860,0,3894
3954,spsE,BSU37870,0,3895
3955,spsD,BSU37880,0,3896
3956,spsC,BSU37890,0,3897
3957,spsB,BSU37900,0,3898
3958,spsA,BSU37910,0,3899
3959,ywdL,BSU37920,1,3900
3960,ywdK,BSU37930,0,3901
3961,ywdJ,BSU37940,0,3902
3962,ywdI,BSU37950,0,3903
3963,ywdH,BSU37960,1,3904
3964,ung,BSU37970,0,3905
3965,ywdF,BSU37980,0,3906
3966,ywdE,BSU37990,0,3907
3967,ywdD,BSU38000,0,3908
3968,ywzG,BSU38018,0,3909
3969,pdxK,BSU38020,1,3910
3970,ywdA,BSU38030,0,3911
3971,sacA,BSU38040,0,3912
3972,sacP,BSU38050,0,3913
3973,ywcJ,BSU38060,1,3914
3974,sacT,BSU38070,0,3915
3975,ywcI,BSU38080,0,3916
3976,vpr,BSU38090,1,3917
3977,ywcH,BSU38100,0,3918
3978,nfrA,BSU38110,0,3919
3979,rodA,BSU38120,0,3920
3980,ywcE,BSU38130,1,3921
3981,qoxD,BSU38140,0,3922
3982,qoxC,BSU38150,0,3923
3983,qoxB,BSU38160,0,3924
3984,qoxA,BSU38170,0,3925
3985,ywzA,BSU38180,1,3926
3986,galT,BSU38190,0,3927
3987,galK,BSU38200,0,3928
3988,ywcD,BSU38210,0,3929
3989,ywcC,BSU38220,0,3930
3990,slrA,BSU38229,1,3931
3991,ywcB,BSU38230,1,3932
3992,ywcA,BSU38240,1,3933
3993,ywbO,BSU38250,0,3934
3994,efeN,BSU38260,0,3935
3995,efeM,BSU38270,0,3936
3996,efeU,BSU38280,0,3937
3997,thiE,BSU38290,0,3938
3998,thiM,BSU38300,0,3939
3999,ywbI,BSU38310,0,3940
4000,cidA,BSU38320,1,3941
4001,lrgB,BSU38330,1,3942
4002,ywbF,BSU38340,1,3943
4003,ywbE,BSU38350,1,3944
4004,ywbD,BSU38360,0,3945
4005,ywbC,BSU38370,1,3946
4006,ywbB,BSU38380,0,3947
4007,ywbA,BSU38390,0,3948
4008,epr,BSU38400,1,3949
4009,sacX,BSU38410,1,3950
4010,sacY,BSU38420,1,3951
4011,gspA,BSU38430,0,3952
4012,ywaF,BSU38440,0,3953
4013,ywaE,BSU38450,1,3954
4014,,BSU_misc_RNA_59,1,4275
4015,tyrZ,BSU38460,1,3955
4016,ywaD,BSU38470,1,3956
4017,ywaC,BSU38480,0,3957
4018,menA,BSU38490,0,3958
4019,ywzH,BSU38499,1,3959
4020,dltA,BSU38500,1,3960
4021,dltB,BSU38510,1,3961
4022,dltC,BSU38520,1,3962
4023,dltD,BSU38530,1,3963
4024,dltE,BSU38540,1,3964
4025,ilvK,BSU38550,1,3965
4026,licH,BSU38560,0,3966
4027,licA,BSU38570,0,3967
4028,licC,BSU38580,0,3968
4029,licB,BSU38590,0,3969
4030,licR,BSU38600,0,3970
4031,yxzF,BSU38610,0,3971
4032,aag,BSU38620,0,3972
4033,katX,BSU38630,1,3973
4034,yxlH,BSU38640,1,3974
4035,yxlG,BSU38650,0,3975
4036,yxlF,BSU38660,0,3976
4037,yxlE,BSU38670,0,3977
4038,yxlD,BSU38680,0,3978
4039,yxlC,BSU38690,0,3979
4040,sigY,BSU38700,0,3980
4041,yxlA,BSU38710,1,3981
4042,yxkO,BSU38720,0,3982
4043,cydD,BSU38730,0,3983
4044,cydC,BSU38740,0,3984
4045,cydB,BSU38750,0,3985
4046,cydA,BSU38760,0,3986
4047,cimH,BSU38770,1,3987
4048,yxkI,BSU38780,1,3988
4049,yxzE,BSU38790,1,3989
4050,yxkH,BSU38800,0,3990
4051,msmX,BSU38810,0,3991
4052,yxkF,BSU38820,0,3992
4053,aldY,BSU38830,1,3993
4054,yxkD,BSU38840,0,3994
4055,,BSU_misc_RNA_60,0,4277
4056,yxkC,BSU38850,1,3995
4057,galE,BSU38860,0,3996
4058,yxkA,BSU38870,0,3997
4059,yxjO,BSU38880,1,3998
4060,yxjN,BSU38890,1,3999
4061,yxjM,BSU38900,1,4000
4062,yxjL,BSU38910,1,4001
4063,pepT,BSU38920,1,4002
4064,yxjJ,BSU38930,1,4003
4065,yxjI,BSU38940,1,4004
4066,yxjH,BSU38950,1,4005
4067,yxjG,BSU38960,1,4006
4068,yxjF,BSU38970,0,4007
4069,scoB,BSU38980,0,4008
4070,scoA,BSU38990,0,4009
4071,yxjC,BSU39000,0,4010
4072,yxjB,BSU39010,0,4011
4073,,BSU_misc_RNA_63,1,4278
4074,yxjA,BSU39020,1,4012
4075,yxiT,BSU39029,0,4013
4076,yxiT,BSU39030,0,4014
4077,yxiS,BSU39040,0,4015
4078,katE,BSU39050,0,4016
4079,citH,BSU39060,1,4017
4080,bglS,BSU39070,0,4018
4081,licT,BSU39080,0,4019
4082,yxiP,BSU39090,0,4020
4083,yxiO,BSU39100,1,4021
4084,deaD,BSU39110,0,4022
4085,yxiM,BSU39120,0,4023
4086,yxzI,BSU39129,0,4024
4087,yxzJ,BSU39139,0,4025
4088,yxiK,BSU39140,0,4026
4089,yxiJ,BSU39150,0,4027
4090,yxiI,BSU39160,0,4028
4091,yxzG,BSU39170,0,4029
4092,yxiH,BSU39180,0,4030
4093,yxiG,BSU39190,0,4031
4094,yxzC,BSU39200,0,4032
4095,yxiF,BSU39210,0,4033
4096,yxxG,BSU39220,0,4034
4097,wapA,BSU39230,0,4035
4098,yxxF,BSU39240,0,4036
4099,yxiE,BSU39250,0,4037
4100,bglH,BSU39260,0,4038
4101,bglP,BSU39270,0,4039
4102,yxxE,BSU39280,0,4040
4103,yxxD,BSU39290,0,4041
4104,yxiD,BSU39300,0,4042
4105,yxiC,BSU39310,0,4043
4106,yxiB,BSU39320,0,4044
4107,abnB,BSU39330,0,4045
4108,yxzL,BSU39339,0,4046
4109,hutP,BSU39340,1,4047
4110,hutH,BSU39350,1,4048
4111,hutU,BSU39360,1,4049
4112,hutI,BSU39370,1,4050
4113,hutG,BSU39380,1,4051
4114,hutM,BSU39390,1,4052
4115,pdp,BSU39400,0,4053
4116,nupC,BSU39410,0,4054
4117,deoC,BSU39420,0,4055
4118,deoR,BSU39430,0,4056
4119,yxxB,BSU39440,0,4057
4120,yxeR,BSU39450,0,4058
4121,yxeQ,BSU39460,0,4059
4122,yxeP,BSU39470,0,4060
4123,yxeO,BSU39480,0,4061
4124,yxeN,BSU39490,0,4062
4125,yxeM,BSU39500,0,4063
4126,yxeL,BSU39510,0,4064
4127,yxeK,BSU39520,0,4065
4128,yxeJ,BSU39530,0,4066
4129,yxeI,BSU39540,0,4067
4130,yxeH,BSU39550,0,4068
4131,yxeG,BSU39560,0,4069
4132,yxeF,BSU39570,0,4070
4133,yxeE,BSU39580,1,4071
4134,yxeD,BSU39590,1,4072
4135,yxeC,BSU39600,0,4073
4136,yxeB,BSU39610,1,4074
4137,yxeA,BSU39620,0,4075
4138,yxdM,BSU39630,0,4076
4139,yxdL,BSU39640,0,4077
4140,yxdK,BSU39650,0,4078
4141,yxdJ,BSU39660,0,4079
4142,iolJ,BSU39670,0,4080
4143,iolI,BSU39680,0,4081
4144,iolH,BSU39690,0,4082
4145,iolG,BSU39700,0,4083
4146,iolF,BSU39710,0,4084
4147,iolE,BSU39720,0,4085
4148,iolD,BSU39730,0,4086
4149,iolC,BSU39740,0,4087
4150,iolB,BSU39750,0,4088
4151,mmsA,BSU39760,0,4089
4152,iolR,BSU39770,1,4090
4153,iolS,BSU39780,1,4091
4154,yxcE,BSU39790,1,4092
4155,yxcD,BSU39800,1,4093
4156,csbC,BSU39810,1,4094
4157,htpG,BSU39820,0,4095
4158,yxcA,BSU39830,0,4096
4159,yxbG,BSU39840,1,4097
4160,yxbF,BSU39850,0,4098
4161,aldX,BSU39860,1,4099
4162,yxbD,BSU39870,0,4100
4163,yxbC,BSU39880,0,4101
4164,yxbB,BSU39890,1,4102
4165,aslA,BSU39900,1,4103
4166,yxnB,BSU39910,1,4104
4167,asnH,BSU39920,1,4105
4168,yxaM,BSU39930,1,4106
4169,yxaL,BSU39940,0,4107
4170,yxaJ,BSU39950,0,4108
4171,yxaI,BSU39960,1,4109
4172,yxaH,BSU39970,0,4110
4173,qodI,BSU39980,0,4111
4174,yxaF,BSU39990,0,4112
4175,yxnA,BSU40000,1,4113
4176,yxaD,BSU40010,0,4114
4177,yxzK,BSU40021,1,4115
4178,yxaC,BSU40022,1,4116
4179,yxaB,BSU40030,0,4117
4180,glxK,BSU40040,0,4118
4181,gntR,BSU40050,1,4119
4182,gntK,BSU40060,1,4120
4183,gntP,BSU40070,1,4121
4184,gntZ,BSU40080,1,4122
4185,ahpC,BSU40090,1,4123
4186,ahpF,BSU40100,1,4124
4187,bglA,BSU40110,0,4125
4188,yyzE,BSU40120,0,4126
4189,yydK,BSU40130,1,4127
4190,yyzN,BSU40139,1,4128
4191,yydJ,BSU40140,0,4129
4192,yydI,BSU40150,0,4130
4193,yydH,BSU40160,0,4131
4194,yydG,BSU40170,0,4132
4195,yydF,BSU40180,0,4133
4196,fbp,BSU40190,1,4134
4197,yydD,BSU40200,0,4135
4198,yydC,BSU40210,0,4136
4199,yydB,BSU40220,0,4137
4200,yydA,BSU40230,0,4138
4201,yyzF,BSU40239,0,4139
4202,yycS,BSU40240,1,4140
4203,yycR,BSU40250,0,4141
4204,yyzG,BSU40259,0,4142
4205,yycQ,BSU40260,0,4143
4206,yycP,BSU40270,0,4144
4207,yycO,BSU40280,0,4145
4208,yycN,BSU40290,0,4146
4209,rapG,BSU40300,1,4147
4210,phrG,BSU40310,1,4148
4211,argI,BSU40320,0,4149
4212,rocE,BSU40330,0,4150
4213,rocD,BSU40340,0,4151
4214,rocR,BSU40350,1,4152
4215,yyzO,BSU40359,0,4153
4216,htrC,BSU40360,0,4154
4217,yycJ,BSU40370,0,4155
4218,yycI,BSU40380,0,4156
4219,walH,BSU40390,0,4157
4220,walK,BSU40400,0,4158
4221,walR,BSU40410,0,4159
4222,purA,BSU40420,0,4160
4223,yycE,BSU40430,0,4161
4224,dnaC,BSU40440,0,4162
4225,yycD,BSU40450,1,4163
4226,yyzB,BSU40460,0,4164
4227,yycC,BSU40470,1,4165
4228,yycB,BSU40480,1,4166
4229,yycA,BSU40490,1,4167
4230,rplI,BSU40500,0,4168
4231,yybT,BSU40510,0,4169
4232,yybS,BSU40520,0,4170
4233,yyzH,BSU40529,0,4171
4234,cotF,BSU40530,1,4172
4235,yybR,BSU40540,0,4173
4236,ppaC,BSU40550,1,4174
4237,yybP,BSU40560,0,4175
4238,yybO,BSU40570,1,4176
4239,yyzI,BSU40573,0,4177
4240,yyzJ,BSU40574,0,4178
4241,yyzK,BSU40578,0,4179
4242,yyzL,BSU40579,0,4180
4243,yybN,BSU40580,1,4181
4244,yybM,BSU40590,1,4182
4245,yybL,BSU40600,1,4183
4246,yybK,BSU40610,1,4184
4247,yybJ,BSU40620,1,4185
4248,yybI,BSU40630,0,4186
4249,yybH,BSU40640,0,4187
4250,yybG,BSU40650,1,4188
4251,yybF,BSU40660,0,4189
4252,yybE,BSU40670,1,4190
4253,yybD,BSU40680,1,4191
4254,yybC,BSU40690,1,4192
4255,yybB,BSU40700,0,4193
4256,yybA,BSU40710,0,4194
4257,yyaT,BSU40720,1,4195
4258,yyaS,BSU40730,1,4196
4259,yyaR,BSU40740,0,4197
4260,yyaQ,BSU40750,1,4198
4261,yyaP,BSU40760,1,4199
4262,tetB,BSU40770,0,4200
4263,yyaO,BSU40790,1,4201
4264,yyaN,BSU40800,1,4202
4265,yyaM,BSU40810,1,4203
4266,yyaL,BSU40820,1,4204
4267,yyaK,BSU40830,0,4205
4268,yyaJ,BSU40840,1,4206
4269,maa,BSU40850,0,4207
4270,yyaH,BSU40860,0,4208
4271,ccpB,BSU40870,0,4209
4272,exoAA,BSU40880,0,4210
4273,rpsR,BSU40890,0,4211
4274,ssbA,BSU40900,0,4212
4275,rpsF,BSU40910,0,4213
4276,engD,BSU40920,0,4214
4277,yyaE,BSU40930,0,4215
4278,yyzM,BSU40939,0,4216
4279,yyaD,BSU40940,0,4217
4280,yyaC,BSU40950,1,4218
4281,parB,BSU40960,0,4219
4282,parA,BSU40970,0,4220
4283,yyaB,BSU40980,1,4221
4284,noc,BSU40990,0,4222
4285,rsmG,BSU41000,0,4223
4286,trmF,BSU41010,0,4224
4287,trmE,BSU41020,0,4225
4288,jag,BSU41030,0,4226
4289,oxaAA,BSU41040,0,4227
4290,rnpA,BSU41050,0,4228
4291,rpmH,BSU41060,0,4229
